PLAYER_ID,PLAYER_NAME,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,AST_TOV,STL_TOV,EFG_PCT,TS_PCT,GP_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,STL_RANK,BLK_RANK,TOV_RANK,PF_RANK,PTS_RANK,AST_TOV_RANK,STL_TOV_RANK,EFG_PCT1,TS_PCT1
304,John Stockton,1504,47766.0,7039,13658,0.515,845.0,2202.0,0.384,4788,5796,0.826,966.0,3085.0,4051.0,15806,3265.0,315.0,4244.0,3942,19711,3.724,0.769,0.546,0.608,6,10,79,107,427,245,265,334,46,52,649,446,291,412,1,1,493,5,15,53,52,777,462,212
77264,Bernard King,874,29417.0,7830,15109,0.518,23.0,134.0,0.172,3972,5444,0.73,1704.0,3356.0,5060.0,2863,866.0,230.0,2791.0,2885,19655,1.026,0.31,0.519,0.561,315,181,47,70,397,1580,1394,2487,82,71,2323,168,245,281,267,267,691,38,99,54,2291,3126,848,731
361,Clifford Robinson,1380,42560.0,7389,16875,0.438,1253.0,3515.0,0.356,3560,5165,0.689,1852.0,4454.0,6306.0,3094,1402.0,1390.0,2502.0,4175,19591,1.237,0.56,0.475,0.512,14,26,60,41,2094,92,85,744,116,80,2986,135,132,172,227,65,48,63,8,55,1907,1642,1978,2063
1453,Walter Davis,1033,28859.0,8118,15871,0.511,157.0,577.0,0.272,3128,3676,0.851,889.0,2164.0,3053.0,3878,1280.0,133.0,2541.0,2454,19521,1.526,0.504,0.516,0.558,133,196,42,53,456,886,799,1897,158,201,404,506,511,614,140,81,1060,57,225,56,1386,1983,893,783
2730,Dwight Howard,1242,39458.0,7051,12016,0.587,22.0,103.0,0.214,5361,9455,0.567,4151.0,10476.0,14627.0,1676,1081.0,2228.0,3302.0,3912,19485,0.508,0.327,0.588,0.602,38,44,78,164,133,1599,1508,2287,33,8,4169,7,4,10,595,147,13,21,16,57,3334,3062,194,240
2225,Tony Parker,1254,38279.0,7777,15830,0.491,519.0,1603.0,0.324,3400,4525,0.751,441.0,2955.0,3396.0,7036,1053.0,98.0,2865.0,2059,19473,2.456,0.368,0.508,0.546,36,51,50,54,770,431,392,1334,129,113,1885,987,316,531,21,158,1280,34,390,58,390,2817,1089,1036
187,Terry Cummings,1183,33895.0,8045,16628,0.484,44.0,149.0,0.295,3326,4711,0.706,3183.0,5447.0,8630.0,2190,1255.0,650.0,2200.0,3836,19460,0.995,0.57,0.485,0.52,55,101,43,44,901,1347,1345,1690,136,103,2700,27,65,69,412,85,208,102,19,59,2469,1580,1694,1785
2037,Jamal Crawford,1327,38994.0,6752,16467,0.41,2221.0,6379.0,0.348,3694,4286,0.862,466.0,2482.0,2948.0,4541,1179.0,271.0,2476.0,2008,19419,1.834,0.476,0.477,0.529,20,47,91,47,2931,13,8,888,99,135,324,953,414,638,91,107,591,66,431,60,932,2203,1923,1552
203076,Anthony Davis,807,27741.0,7269,13923,0.522,385.0,1306.0,0.295,4462,5627,0.793,2148.0,6488.0,8636.0,2065,1055.0,1848.0,1614.0,1882,19385,1.279,0.654,0.536,0.591,438,229,67,101,372,534,472,1695,62,62,1142,84,42,68,456,157,23,244,502,61,1805,1171,585,324
600005,Bob Lanier,959,32103.0,7761,15092,0.514,2.0,13.0,0.154,3724,4858,0.767,1843.0,4853.0,9698.0,3007,777.0,1100.0,1112.0,3048,19248,1.105,0.398,0.514,0.559,202,125,51,72,437,2408,2427,2556,97,94,1622,137,107,46,240,324,85,491,73,62,2144,2671,940,772
698,Eddie Johnson,1199,32603.0,7727,16361,0.472,562.0,1679.0,0.335,3186,3792,0.84,1786.0,3046.0,4832.0,2550,739.0,180.0,2076.0,2962,19202,1.228,0.356,0.489,0.533,50,120,52,48,1109,402,374,1114,153,183,501,150,298,305,326,356,858,124,83,63,1933,2888,1581,1440
76832,Gail Goodrich,1031,33527.0,7431,16300,0.456,,,,4319,5354,0.807,453.0,651.0,3279.0,4805,545.0,72.0,390.0,2775,19181,1.91,0.441,0.456,0.514,137,108,55,49,1551,3789,3789,3789,66,76,899,971,1447,556,81,584,1487,1227,124,64,854,2401,2524,1979
202331,Paul George,930,31172.0,6519,14840,0.439,2401.0,6267.0,0.383,3609,4231,0.853,763.0,5037.0,5800.0,3448,1568.0,413.0,2462.0,2466,19048,1.4,0.637,0.52,0.57,229,143,100,81,2044,9,9,341,108,140,388,582,94,210,185,41,360,69,223,65,1600,1233,827,577
78310,Reggie Theus,1026,34603.0,7057,14973,0.471,238.0,945.0,0.252,4663,5644,0.826,1182.0,2167.0,3349.0,6453,1206.0,236.0,3493.0,3008,19015,1.847,0.345,0.479,0.545,139,88,77,76,1132,715,600,2012,52,61,648,336,508,547,34,98,674,15,77,66,921,2942,1880,1078
107,Dale Ellis,1209,34780.0,7323,15275,0.479,1719.0,4266.0,0.403,2639,3365,0.784,1533.0,2668.0,4201.0,1746,974.0,183.0,1771.0,2480,19004,0.986,0.55,0.536,0.567,46,85,64,67,980,37,48,179,233,249,1274,214,369,389,563,196,844,183,219,67,2483,1710,589,638
937,Scottie Pippen,1178,41068.0,7420,15700,0.473,978.0,3002.0,0.326,3122,4437,0.704,2068.0,5426.0,7494.0,6135,2307.0,947.0,3257.0,3329,18940,1.884,0.708,0.504,0.536,59,33,56,60,1105,186,142,1303,160,121,2739,103,67,97,38,8,113,24,43,68,881,947,1183,1314
1891,Jason Terry,1410,42034.0,6914,15585,0.444,2282.0,6010.0,0.38,2771,3278,0.845,502.0,2772.0,3274.0,5415,1603.0,275.0,2415.0,2577,18881,2.242,0.664,0.517,0.554,10,30,81,62,1905,11,11,377,212,262,452,895,351,559,58,38,578,77,182,69,529,1135,889,864
78435,Chet Walker,1032,33433.0,6876,14628,0.47,,,,5079,6384,0.796,245.0,593.0,7314.0,2126,117.0,10.0,,2727,18831,,,0.47,0.54,135,110,85,86,1171,3789,3789,3789,39,37,1097,1420,1514,105,432,1701,2580,3891,136,70,3891,3891,2107,1209
78318,Isiah Thomas,979,35516.0,7194,15904,0.452,398.0,1373.0,0.29,4036,5316,0.759,951.0,2527.0,3478.0,9061,1861.0,249.0,3682.0,2971,18822,2.461,0.505,0.465,0.516,178,77,73,52,1642,521,457,1752,79,77,1768,454,406,509,10,18,640,9,81,71,384,1977,2250,1929
77498,Bob McAdoo,852,28327.0,7420,14751,0.503,3.0,37.0,0.081,3944,5229,0.754,1818.0,5502.0,8048.0,1951,751.0,1147.0,1223.0,2726,18787,0.771,0.328,0.503,0.551,352,216,56,83,554,2291,1952,2761,85,78,1847,142,64,79,493,346,72,419,137,72,2887,3055,1193,939
2216,Zach Randolph,1116,34620.0,7436,15774,0.471,199.0,729.0,0.273,3507,4592,0.764,3279.0,6929.0,10208.0,2049,834.0,301.0,2290.0,2629,18578,0.895,0.364,0.478,0.522,81,87,54,55,1130,783,703,1882,118,109,1677,23,36,42,463,283,521,89,162,73,2652,2842,1920,1745
76016,Mark Aguirre,923,27730.0,7201,14865,0.484,392.0,1258.0,0.312,3664,4944,0.741,1704.0,2874.0,4578.0,2871,687.0,296.0,2306.0,2599,18458,1.245,0.298,0.498,0.542,240,231,72,80,887,526,485,1495,100,88,2126,168,334,333,266,404,538,88,173,74,1890,3178,1388,1165
78076,Dolph Schayes,996,29800.0,5863,15427,0.38,,,,6712,7904,0.849,,,11256.0,3072,,,,3432,18438,,,0.38,0.488,156,170,145,64,3577,3789,3789,3789,14,25,419,4093,4093,31,231,4093,4093,3891,37,75,3891,3891,3820,2737
202681,Kyrie Irving,779,26880.0,6787,14313,0.474,1876.0,4763.0,0.394,2983,3360,0.888,638.0,2535.0,3173.0,4365,1022.0,337.0,1942.0,1770,18433,2.248,0.526,0.54,0.584,495,254,88,89,1065,26,31,246,186,252,214,699,404,586,101,176,460,142,563,76,525,1850,529,397
600013,Rick Barry,794,28825.0,7252,16163,0.449,73.0,221.0,0.33,3818,4243,0.9,510.0,2366.0,5168.0,4017,1104.0,269.0,574.0,2264,18395,2.118,0.58,0.451,0.51,457,200,69,50,1747,1171,1197,1235,91,138,189,877,447,270,125,135,597,944,300,77,628,1515,2637,2106
1503,Tracy McGrady,938,30658.0,6709,15413,0.435,1081.0,3198.0,0.338,3882,5202,0.746,1300.0,3976.0,5276.0,4161,1136.0,807.0,2029.0,1661,18381,2.051,0.56,0.47,0.519,221,152,93,65,2176,141,126,1071,88,79,2048,292,173,256,119,124,154,132,638,78,675,1642,2096,1816
76681,Julius Erving,836,28677.0,7237,14276,0.507,46.0,176.0,0.261,3844,4950,0.777,2067.0,3534.0,5601.0,3224,1508.0,1293.0,2323.0,2286,18364,1.256,0.581,0.509,0.558,380,205,71,92,503,1328,1294,1961,90,87,1434,104,221,229,205,53,54,84,292,79,1854,1510,1068,785
779,Glen Rice,1000,34982.0,6776,14867,0.456,1559.0,3896.0,0.4,3225,3813,0.846,946.0,3441.0,4387.0,2097,958.0,265.0,1733.0,2361,18336,1.21,0.553,0.508,0.554,154,82,89,79,1554,49,65,196,149,180,450,459,236,356,443,204,604,198,261,80,1967,1698,1077,873
76166,Dave Bing,901,32769.0,6962,15769,0.441,,,,4403,5683,0.775,418.0,741.0,3420.0,5397,483.0,89.0,216.0,2615,18327,1.389,0.366,0.441,0.502,274,117,80,56,1976,3789,3789,3789,63,59,1463,1037,1360,526,59,674,1346,1614,167,81,1621,2835,2863,2341
76753,World Free,886,26893.0,6512,14294,0.456,213.0,632.0,0.337,4718,6264,0.753,1008.0,1422.0,2430.0,3319,910.0,223.0,1869.0,2270,17955,1.578,0.427,0.463,0.527,293,253,103,90,1560,753,752,1078,49,40,1865,421,849,813,197,238,721,156,298,82,1309,2500,2308,1618
77669,Calvin Murphy,1002,30607.0,7247,15030,0.482,10.0,72.0,0.139,3445,3864,0.892,499.0,952.0,2103.0,4402,1165.0,51.0,822.0,3250,17949,1.766,0.712,0.483,0.536,149,155,70,74,930,1880,1666,2623,123,176,201,903,1180,953,100,109,1688,682,52,83,1021,939,1778,1316
