PLAYER_ID,PLAYER_NAME,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,AST_TOV,STL_TOV,EFG_PCT,TS_PCT,GP_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,STL_RANK,BLK_RANK,TOV_RANK,PF_RANK,PTS_RANK,AST_TOV_RANK,STL_TOV_RANK,EFG_PCT1,TS_PCT1
76753,World Free,886,26893.0,6512,14294,0.456,213.0,632.0,0.337,4718,6264,0.753,1008.0,1422.0,2430.0,3319,910.0,223.0,1869.0,2270,17955,1.578,0.427,0.463,0.527,290,251,100,89,1522,739,742,1039,49,40,1821,415,838,801,196,237,712,155,294,82,1264,2440,2255,1574
77669,Calvin Murphy,1002,30607.0,7247,15030,0.482,10.0,72.0,0.139,3445,3864,0.892,499.0,952.0,2103.0,4402,1165.0,51.0,822.0,3250,17949,1.766,0.712,0.483,0.536,147,153,68,74,906,1824,1619,2557,123,173,198,886,1162,940,99,109,1664,676,51,83,993,910,1721,1277
77074,Lou Hudson,890,29794.0,7392,15129,0.489,,,,3156,3960,0.797,436.0,718.0,3926.0,2432,516.0,98.0,249.0,2439,17940,1.341,0.61,0.489,0.532,285,170,58,68,793,3711,3711,3711,153,163,1059,988,1372,431,352,621,1260,1492,230,84,1654,1322,1544,1423
904,Chris Mullin,986,32172.0,6740,13243,0.509,815.0,2120.0,0.384,3616,4178,0.865,1026.0,3008.0,4034.0,3450,1530.0,549.0,2315.0,2050,17911,1.49,0.661,0.54,0.594,164,121,91,117,478,249,265,298,105,143,298,404,301,413,184,48,252,85,396,85,1407,1111,500,285
78530,Lenny Wilkens,1077,38064.0,6189,14327,0.432,,,,5394,6973,0.774,118.0,279.0,5030.0,7211,174.0,26.0,,3285,17772,,,0.432,0.511,102,54,119,87,2245,3711,3711,3711,30,35,1447,1893,1927,281,17,1422,2079,3813,46,86,3813,3813,3010,2034
77070,Bailey Howell,950,30627.0,6515,13585,0.48,,,,4740,6224,0.762,,,9383.0,1853,,,,3498,17770,,,0.48,0.544,211,151,99,105,951,3711,3711,3711,48,41,1674,4015,4015,53,517,4015,4015,3813,32,87,3813,3813,1813,1045
77142,Magic Johnson,906,33245.0,6211,11951,0.52,325.0,1074.0,0.303,4960,5850,0.848,1601.0,4958.0,6559.0,10141,1724.0,374.0,3506.0,2050,17707,2.892,0.492,0.533,0.61,260,109,116,166,379,583,539,1548,40,49,418,197,99,154,7,23,403,14,396,88,179,2063,580,191
1890,Shawn Marion,1163,40097.0,7289,15056,0.484,791.0,2390.0,0.331,2331,2877,0.81,2732.0,7369.0,10101.0,2198,1759.0,1233.0,1750.0,2535,17700,1.256,1.005,0.51,0.542,61,39,65,73,869,259,220,1192,305,335,834,42,25,42,406,21,62,188,198,89,1798,286,993,1104
200752,Rudy Gay,1120,34561.0,6670,14771,0.452,1186.0,3429.0,0.346,3116,3898,0.799,1447.0,4836.0,6283.0,2280,1231.0,798.0,2245.0,2524,17642,1.016,0.548,0.492,0.535,76,89,95,80,1635,107,93,902,161,168,1007,245,108,172,382,87,155,97,200,90,2241,1669,1478,1317
76176,Rolando Blackman,980,32087.0,6887,13969,0.493,229.0,667.0,0.343,3620,4309,0.84,1047.0,2231.0,3278.0,2981,715.0,274.0,1829.0,1634,17623,1.63,0.391,0.501,0.555,175,125,83,96,735,716,725,937,104,130,489,394,479,554,245,379,576,165,649,91,1179,2642,1205,794
901,Otis Thorpe,1257,39824.0,6872,12593,0.546,3.0,64.0,0.047,3852,5610,0.687,3446.0,6924.0,10370.0,2730,840.0,501.0,2774.0,4146,17599,0.984,0.303,0.546,0.584,34,40,86,138,236,2225,1653,2748,88,63,2953,17,35,40,288,280,286,41,10,92,2418,3079,436,372
467,Jason Kidd,1391,50116.0,6219,15557,0.4,1988.0,5701.0,0.349,3103,3954,0.785,1768.0,6957.0,8725.0,12091,2684.0,450.0,4003.0,2572,17529,3.02,0.67,0.464,0.507,12,6,115,63,3189,19,15,853,163,165,1241,154,32,62,3,3,321,7,182,93,125,1051,2227,2147
600006,Earl Monroe,926,29636.0,6906,14898,0.464,0.0,0.0,0.0,3642,4513,0.807,260.0,976.0,2796.0,3594,473.0,121.0,305.0,2416,17454,2.023,0.423,0.464,0.517,231,174,82,77,1301,2760,3280,2760,101,113,881,1354,1140,681,165,683,1097,1363,240,94,687,2468,2236,1847
959,Steve Nash,1217,38073.0,6321,12892,0.49,1685.0,3939.0,0.428,3060,3384,0.904,643.0,2999.0,3642.0,10335,899.0,102.0,3478.0,1982,17387,2.972,0.258,0.556,0.605,43,53,109,132,767,37,59,122,170,243,174,685,303,475,5,242,1228,16,441,95,160,3231,350,214
201572,Brook Lopez,1095,33210.0,6621,13345,0.496,1061.0,3018.0,0.352,3072,3850,0.798,2146.0,4542.0,6688.0,1591,631.0,2041.0,1738.0,2847,17375,0.915,0.363,0.536,0.578,92,110,96,112,696,144,134,801,166,175,1034,85,126,138,629,450,18,193,106,96,2531,2788,543,437
1450,Kevin McHale,971,30118.0,6830,12334,0.554,41.0,157.0,0.261,3634,4554,0.798,2358.0,4764.0,7122.0,1670,344.0,1690.0,1893.0,2758,17335,0.882,0.182,0.555,0.605,183,164,87,154,202,1330,1292,1896,102,110,1032,60,111,113,588,912,32,148,129,97,2595,3417,356,213
714,Michael Finley,1103,37995.0,6696,15095,0.444,1454.0,3880.0,0.375,2460,3032,0.811,1121.0,3683.0,4804.0,3245,996.0,323.0,1629.0,1812,17306,1.992,0.611,0.492,0.527,86,56,93,71,1877,60,63,426,270,299,823,361,204,302,203,185,471,235,538,98,760,1315,1474,1569
78149,Jack Sikma,1107,36943.0,6396,13792,0.464,203.0,618.0,0.328,4292,5053,0.849,2542.0,8274.0,10816.0,3488,1162.0,1048.0,2586.0,3879,17287,1.349,0.449,0.471,0.54,83,61,105,101,1293,756,752,1223,69,83,404,49,17,33,181,111,96,51,17,99,1635,2295,2015,1168
788,Kevin Willis,1424,38360.0,7095,14572,0.487,40.0,190.0,0.211,3023,4238,0.713,4132.0,7769.0,11901.0,1328,958.0,751.0,2520.0,4172,17253,0.527,0.38,0.488,0.525,9,50,74,85,816,1338,1229,2224,174,137,2528,8,19,24,750,202,171,60,9,100,3241,2684,1552,1614
117,Jeff Malone,905,29660.0,7099,14674,0.484,86.0,321.0,0.268,2947,3383,0.871,572.0,1792.0,2364.0,2154,577.0,100.0,1538.0,1695,17231,1.401,0.375,0.487,0.533,262,173,73,83,879,1085,1018,1862,185,244,273,763,649,827,422,527,1243,282,608,101,1547,2703,1594,1376
2547,Chris Bosh,893,31936.0,6209,12581,0.494,305.0,910.0,0.335,4466,5591,0.799,1927.0,5665.0,7592.0,1795,730.0,932.0,1807.0,2159,17189,0.993,0.404,0.506,0.571,278,128,117,139,727,609,592,1068,61,65,1019,121,57,92,535,361,117,171,347,102,2403,2569,1104,525
203078,Bradley Beal,796,27403.0,6319,13600,0.465,1707.0,4538.0,0.376,2842,3458,0.822,688.0,2545.0,3233.0,3411,873.0,336.0,1931.0,1792,17187,1.766,0.452,0.527,0.568,450,235,111,104,1277,36,37,399,196,232,694,636,397,567,188,258,454,142,549,103,993,2277,669,566
185,Chris Webber,831,30852.0,7192,15024,0.479,264.0,883.0,0.299,2534,3906,0.649,2271.0,5853.0,8124.0,3526,1197.0,1200.0,2313.0,2700,17182,1.524,0.518,0.487,0.513,389,145,72,75,967,667,607,1600,249,167,3441,69,52,76,176,100,64,86,139,104,1346,1847,1576,1976
255,Grant Hill,1026,34778.0,6345,13126,0.483,219.0,697.0,0.314,4228,5498,0.769,1176.0,4993.0,6169.0,4252,1248.0,576.0,2459.0,2377,17137,1.729,0.508,0.492,0.551,137,85,108,123,883,728,707,1427,72,70,1535,337,95,178,106,85,242,69,255,105,1042,1900,1476,889
600003,Bob Cousy,924,30165.0,6168,16468,0.375,,,,4624,5756,0.803,,,4786.0,6955,,,,2242,16960,,,0.375,0.446,236,161,122,46,3601,3711,3711,3711,54,55,936,4015,4015,304,22,4015,4015,3813,310,106,3813,3813,3820,3471
1882,Elton Brand,1058,34906.0,6599,13185,0.5,2.0,21.0,0.095,3627,4929,0.736,3304.0,5736.0,9040.0,2184,940.0,1828.0,2060.0,3115,16827,1.06,0.456,0.501,0.548,114,82,97,120,577,2341,2150,2666,103,90,2178,21,56,57,413,215,23,123,65,107,2160,2266,1219,958
433,Buck Williams,1307,42470.0,6404,11661,0.549,5.0,30.0,0.167,3971,5979,0.664,4526.0,8491.0,13017.0,1646,1080.0,1100.0,2784.0,4267,16784,0.591,0.388,0.549,0.587,21,26,102,180,221,2077,1989,2426,83,45,3296,3,14,16,597,148,84,40,6,108,3154,2657,403,341
84,Latrell Sprewell,913,35268.0,6076,14294,0.425,1104.0,3272.0,0.337,3456,4298,0.804,770.0,2954.0,3724.0,3664,1294.0,399.0,2450.0,1689,16712,1.496,0.528,0.464,0.516,252,78,130,89,2444,130,106,1034,122,132,925,572,313,460,158,77,372,71,615,109,1400,1787,2225,1867
202696,Nikola Vučević,963,30248.0,7063,14207,0.497,885.0,2545.0,0.348,1546,2007,0.77,2403.0,7678.0,10081.0,2774,814.0,834.0,1654.0,2344,16557,1.677,0.492,0.528,0.549,194,158,75,94,677,215,195,870,541,553,1500,57,20,44,281,296,148,223,264,110,1115,2063,652,943
76054,Nate Archibald,876,31159.0,5899,12628,0.467,19.0,85.0,0.224,4664,5760,0.81,344.0,1015.0,2046.0,6476,719.0,81.0,1123.0,2002,16481,2.425,0.32,0.468,0.543,307,140,142,137,1216,1600,1541,2158,51,54,840,1167,1117,966,30,375,1384,476,429,111,395,3017,2113,1071
202691,Klay Thompson,856,27588.0,6120,13567,0.451,2675.0,6503.0,0.411,1524,1773,0.86,404.0,2618.0,3022.0,1977,722.0,441.0,1419.0,1700,16439,1.393,0.509,0.55,0.573,344,230,128,106,1644,5,6,144,549,642,327,1048,380,618,479,371,328,328,606,112,1566,1891,402,503
711,Jerry Stackhouse,970,30226.0,5386,13182,0.409,988.0,3202.0,0.309,4649,5659,0.822,926.0,2141.0,3067.0,3240,869.0,437.0,2641.0,1810,16409,1.227,0.329,0.446,0.524,186,159,189,121,2923,168,113,1488,53,60,697,468,513,606,204,261,332,47,540,113,1878,2984,2698,1653
201144,Mike Conley,1163,36368.0,5761,13142,0.438,1917.0,4928.0,0.389,2963,3591,0.825,554.0,2877.0,3431.0,6583,1597.0,240.0,2171.0,2253,16402,3.032,0.736,0.511,0.557,61,68,151,122,2038,24,26,257,183,211,649,793,331,517,27,38,661,105,303,114,122,838,971,768
247,Joe Dumars,1018,35141.0,5994,13026,0.46,990.0,2592.0,0.382,3424,4061,0.843,671.0,1532.0,2203.0,4612,902.0,83.0,2084.0,1826,16402,2.213,0.433,0.498,0.554,139,79,135,128,1390,167,182,337,126,154,459,655,764,889,87,240,1371,119,530,114,537,2388,1329,842
200768,Kyle Lowry,1171,36645.0,5248,12394,0.423,2204.0,5992.0,0.368,3651,4478,0.815,892.0,4067.0,4959.0,7096,1497.0,350.0,2627.0,3160,16351,2.701,0.57,0.512,0.569,58,64,198,152,2488,13,12,534,100,117,761,497,157,288,19,55,437,49,59,116,241,1528,950,556
201950,Jrue Holiday,1030,33943.0,6403,13865,0.462,1558.0,4229.0,0.368,1968,2500,0.787,987.0,3320.0,4307.0,6410,1468.0,534.0,2669.0,2188,16332,2.402,0.55,0.518,0.546,135,98,103,100,1341,47,47,525,400,418,1201,432,246,365,34,57,263,44,327,117,408,1652,827,1014
1460,James Worthy,926,30001.0,6878,13204,0.521,117.0,486.0,0.241,2447,3184,0.769,1561.0,3147.0,4708.0,2791,1041.0,624.0,1859.0,1975,16320,1.501,0.56,0.525,0.559,231,166,84,119,370,967,845,2054,271,275,1545,207,279,313,279,165,222,156,446,118,1374,1587,696,729
950,Stephon Marbury,846,31890.0,5769,13324,0.433,991.0,3048.0,0.325,3768,4804,0.784,579.0,1937.0,2516.0,6471,1022.0,121.0,2547.0,2014,16297,2.541,0.401,0.47,0.528,358,129,150,113,2218,165,131,1271,93,96,1248,754,589,778,31,175,1097,56,421,119,328,2577,2048,1542
1889,Andre Miller,1304,40268.0,6035,13104,0.461,193.0,888.0,0.217,4015,4975,0.807,1373.0,3422.0,4795.0,8524,1546.0,227.0,3121.0,2882,16278,2.731,0.495,0.468,0.532,22,38,132,125,1379,787,604,2206,79,85,880,268,234,303,12,43,694,28,99,120,232,2037,2112,1401
76056,Paul Arizin,713,24897.0,5628,13354,0.421,,,,5010,6189,0.81,,,6129.0,1665,,,,2764,16266,,,0.421,0.506,623,309,167,111,2542,3711,3711,3711,39,43,853,4015,4015,180,590,4015,4015,3813,127,121,3813,3813,3206,2165
78200,Randy Smith,976,31444.0,6676,14218,0.47,17.0,110.0,0.155,2893,3705,0.781,861.0,1977.0,3597.0,4487,1403.0,57.0,1158.0,2556,16262,1.756,0.634,0.47,0.513,179,135,94,93,1159,1649,1435,2488,187,194,1307,514,573,487,95,63,1605,460,188,122,1004,1220,2050,1979
1626164,Devin Booker,664,22826.0,5660,12207,0.464,1414.0,3973.0,0.356,3491,3997,0.873,413.0,2271.0,2684.0,3460,574.0,188.0,2001.0,1951,16225,1.729,0.287,0.522,0.581,732,393,163,156,1296,62,57,730,118,157,260,1035,466,725,183,533,814,131,458,123,1042,3134,762,406
436,Juwan Howard,1208,36648.0,6543,13950,0.469,6.0,50.0,0.12,3067,4014,0.764,2348.0,5080.0,7428.0,2663,818.0,312.0,2469.0,3493,16159,1.079,0.331,0.469,0.514,46,63,98,97,1174,2018,1765,2616,168,155,1631,61,88,98,303,292,490,68,34,124,2125,2976,2076,1933
157,Derek Harper,1199,37776.0,6191,13384,0.463,1070.0,3026.0,0.354,2554,3426,0.745,696.0,2188.0,2884.0,6577,1957.0,304.0,2334.0,2755,16006,2.818,0.838,0.503,0.537,48,57,118,110,1326,141,132,773,246,239,2015,629,494,649,28,15,507,83,130,125,198,582,1166,1245
739,Rasheed Wallace,1109,36249.0,6320,13529,0.467,1086.0,3228.0,0.336,2280,3162,0.721,1578.0,5826.0,7404.0,1994,1090.0,1460.0,1693.0,3259,16006,1.178,0.644,0.507,0.536,82,69,110,107,1215,134,111,1047,318,283,2398,205,53,99,471,138,43,211,50,125,1949,1176,1056,1280
2405,Amar'e Stoudemire,846,26253.0,5911,11009,0.537,30.0,127.0,0.236,4142,5444,0.761,2029.0,4603.0,6632.0,1050,636.0,1054.0,1953.0,2685,15994,0.538,0.326,0.538,0.597,358,264,141,216,282,1445,1377,2077,73,71,1690,109,122,147,912,445,94,138,145,127,3225,2994,516,263
78404,Kiki Vandeweghe,810,24521.0,6139,11699,0.525,218.0,592.0,0.368,3484,3997,0.872,893.0,1892.0,2785.0,1668,468.0,243.0,1310.0,1560,15980,1.273,0.357,0.534,0.594,430,326,126,175,346,732,768,527,119,157,271,493,609,687,589,699,654,375,703,128,1763,2818,564,286
77459,Pete Maravich,658,24316.0,6187,14025,0.441,10.0,15.0,0.667,3564,4344,0.82,426.0,1421.0,2747.0,3563,587.0,108.0,530.0,1865,15948,1.247,0.349,0.441,0.5,743,334,120,95,1947,1824,2287,25,111,125,708,1005,841,699,168,511,1181,1000,505,129,1828,2859,2800,2320
203999,Nikola Jokić,737,23340.0,6140,10979,0.559,793.0,2216.0,0.358,2872,3482,0.825,1962.0,6083.0,8045.0,5304,931.0,534.0,2149.0,1978,15945,2.468,0.433,0.595,0.637,567,373,125,220,187,258,251,698,191,227,654,116,49,79,61,222,263,106,442,130,375,2388,157,108
78388,Jack Twyman,823,26147.0,6237,13873,0.45,,,,3366,4325,0.778,,,5424.0,1861,,,,2782,15840,,,0.45,0.502,409,267,113,99,1691,3711,3711,3711,135,127,1362,4015,4015,242,515,4015,4015,3813,121,131,3813,3813,2609,2276
1497,Chauncey Billups,1043,33008.0,4738,11413,0.415,1830.0,4725.0,0.387,4496,5029,0.894,480.0,2512.0,2992.0,5636,1051.0,168.0,2138.0,2169,15802,2.636,0.492,0.495,0.58,126,113,267,194,2731,28,30,272,59,84,192,916,406,625,51,157,891,110,339,132,274,2063,1392,415
96,Detlef Schrempf,1136,33609.0,5400,10995,0.491,475.0,1236.0,0.384,4486,5585,0.803,1871.0,5152.0,7023.0,3833,856.0,312.0,2268.0,3360,15761,1.69,0.377,0.513,0.586,70,105,187,218,757,447,482,299,60,66,939,131,83,119,143,271,490,90,41,133,1101,2698,938,353
1888,Richard Hamilton,921,29562.0,5969,13288,0.449,530.0,1530.0,0.346,3240,3805,0.852,794.0,2058.0,2852.0,3125,714.0,131.0,1977.0,2329,15708,1.581,0.361,0.469,0.525,239,177,136,115,1701,417,410,887,146,179,393,557,541,661,217,380,1048,133,270,134,1257,2795,2079,1610
202710,Jimmy Butler III,858,28428.0,5086,10799,0.471,675.0,2060.0,0.328,4847,5753,0.843,1415.0,3183.0,4598.0,3718,1374.0,377.0,1386.0,1189,15694,2.683,0.991,0.502,0.589,338,211,218,231,1116,318,276,1235,45,56,464,257,274,329,152,68,399,339,1033,135,251,371,1173,329
77685,Larry Nance,920,30697.0,6370,11664,0.546,8.0,55.0,0.145,2939,3892,0.755,2299.0,5053.0,7352.0,2393,872.0,2027.0,1711.0,2703,15687,1.399,0.51,0.546,0.586,241,147,107,178,230,1922,1721,2519,186,170,1785,66,90,101,363,260,20,207,138,136,1563,1886,428,349
204,Jeff Hornacek,1077,33961.0,5929,11957,0.496,828.0,2055.0,0.403,2973,3390,0.877,919.0,2727.0,3646.0,5281,1536.0,226.0,1971.0,2364,15659,2.679,0.779,0.53,0.582,102,95,139,164,700,241,277,171,180,242,236,470,355,472,62,47,698,135,257,137,253,725,616,393
952,Antoine Walker,893,31533.0,6085,14710,0.414,1386.0,4264.0,0.325,2091,3303,0.633,1894.0,4997.0,6891.0,3170,1085.0,469.0,2504.0,2516,15647,1.266,0.433,0.461,0.484,278,134,129,82,2777,67,46,1272,371,255,3594,126,94,129,211,141,306,61,204,138,1778,2388,2327,2761
208,Sam Cassell,993,29813.0,5698,12558,0.454,672.0,2029.0,0.331,3567,4144,0.861,618.0,2603.0,3221.0,5939,1058.0,163.0,2418.0,2744,15635,2.456,0.438,0.48,0.544,156,168,160,142,1572,321,281,1186,110,147,320,714,383,569,44,154,911,74,131,139,383,2359,1780,1068
101150,Lou Williams,1123,27104.0,5047,12045,0.419,1457.0,4146.0,0.351,4042,4803,0.842,431.0,2053.0,2484.0,3789,952.0,192.0,1896.0,1439,15593,1.998,0.502,0.479,0.551,73,244,223,160,2607,58,52,804,77,97,473,994,545,785,146,207,803,147,786,140,756,1933,1816,900
345,Terry Porter,1274,35355.0,5428,11734,0.463,1297.0,3360.0,0.386,3433,4107,0.836,715.0,3157.0,3872.0,7160,1583.0,181.0,2666.0,2203,15586,2.686,0.594,0.518,0.576,31,77,181,173,1325,82,100,282,124,148,518,609,277,441,18,39,842,46,321,141,249,1403,831,468
76750,Walt Frazier,825,30965.0,6130,12516,0.49,0.0,1.0,0.0,3321,4226,0.786,403.0,1523.0,4830.0,5040,681.0,63.0,139.0,2180,15581,1.791,0.662,0.49,0.542,403,142,127,143,776,2760,3096,2760,138,138,1223,1050,769,300,72,409,1546,1837,330,142,965,1106,1519,1108
600014,Artis Gilmore,909,29685.0,5732,9570,0.599,1.0,13.0,0.077,4114,5768,0.713,2639.0,6522.0,9161.0,1777,470.0,1747.0,2347.0,2986,15579,0.672,0.182,0.599,0.643,257,172,154,316,113,2498,2358,2700,74,53,2529,45,41,55,537,693,28,82,79,143,2996,3417,149,99
1740,Rashard Lewis,1049,33543.0,5644,12479,0.452,1787.0,4625.0,0.386,2504,3111,0.805,1418.0,4015.0,5433.0,1765,1115.0,541.0,1577.0,2430,15579,1.119,0.707,0.524,0.563,122,106,164,146,1616,31,34,281,255,291,913,255,162,241,546,131,257,259,234,143,2050,923,723,671
202699,Tobias Harris,965,30611.0,5954,12453,0.478,1300.0,3557.0,0.365,2333,2790,0.836,969.0,4979.0,5948.0,2281,762.0,536.0,1334.0,1914,15541,1.71,0.571,0.53,0.568,189,152,137,148,973,80,81,570,304,352,517,440,96,199,381,332,262,362,489,145,1065,1511,620,577
77141,Dennis Johnson,1100,35954.0,5832,13100,0.445,80.0,464.0,0.172,3791,4754,0.797,1459.0,2790.0,4249.0,5499,1477.0,675.0,2448.0,3087,15535,2.196,0.553,0.448,0.511,90,71,146,126,1815,1112,859,2414,92,100,1044,238,346,377,55,56,197,72,68,146,553,1638,2645,2024
76500,Bob Dandridge,839,29502.0,6445,13317,0.484,2.0,12.0,0.167,2638,3382,0.78,908.0,2337.0,5715.0,2846,661.0,303.0,630.0,2940,15530,1.433,0.352,0.484,0.524,371,178,101,114,874,2341,2402,2426,231,245,1320,484,447,215,270,424,510,876,86,147,1501,2843,1681,1629
201567,Kevin Love,952,27505.0,5074,11584,0.438,1674.0,4542.0,0.369,3599,4346,0.828,2216.0,7281.0,9497.0,2172,577.0,368.0,1679.0,1841,15421,1.294,0.344,0.51,0.571,209,232,220,185,2051,38,36,519,106,124,617,74,26,50,418,527,408,215,520,148,1726,2884,995,529
203468,CJ McCollum,787,25266.0,5871,12966,0.453,1989.0,5011.0,0.397,1683,2107,0.799,508.0,2359.0,2867.0,3005,704.0,326.0,1426.0,1657,15414,2.107,0.494,0.53,0.555,474,294,143,129,1599,18,24,209,489,523,1022,864,441,655,239,386,465,326,635,149,620,2044,634,810
77196,Sam Jones,871,24285.0,6271,13745,0.456,,,,2869,3572,0.803,,,4305.0,2209,,,,1735,15411,,,0.456,0.503,316,337,112,102,1503,3711,3711,3711,192,213,940,4015,4015,367,403,4015,4015,3813,588,150,3813,3813,2446,2242
896,Tim Hardaway,867,30628.0,5640,13076,0.431,1542.0,4345.0,0.355,2551,3263,0.782,544.0,2311.0,2855.0,7095,1428.0,129.0,2481.0,2027,15373,2.86,0.576,0.49,0.53,327,150,165,127,2270,49,41,752,248,266,1300,811,459,659,20,61,1061,65,415,151,188,1491,1505,1495
76107,Dick Barnett,971,28937.0,6034,13227,0.456,,,,3290,4324,0.761,1.0,3.0,2812.0,2729,1.0,0.0,,2514,15358,,,0.456,0.508,183,190,133,118,1506,3711,3711,3711,141,128,1689,3676,3712,674,290,3575,3554,3813,206,152,3813,3813,2448,2127
431,Shawn Kemp,1051,29299.0,5505,11278,0.488,33.0,119.0,0.277,4304,5805,0.741,3026.0,5808.0,8834.0,1704,1185.0,1279.0,2766.0,3826,15347,0.616,0.428,0.49,0.555,121,181,173,198,801,1411,1410,1801,68,50,2071,30,55,60,571,103,56,42,20,153,3104,2436,1522,808
64,Sam Perkins,1286,36598.0,5498,11984,0.459,849.0,2348.0,0.362,3479,4292,0.811,2324.0,5342.0,7666.0,1975,1105.0,933.0,1586.0,3177,15324,1.245,0.697,0.494,0.552,27,65,175,163,1443,235,228,628,120,133,829,64,72,88,480,134,116,252,58,154,1832,963,1416,869
76598,John Drew,739,21828.0,5481,11658,0.47,10.0,57.0,0.175,4319,5774,0.748,2158.0,2930.0,5088.0,1224,1004.0,193.0,1402.0,2641,15291,0.573,0.46,0.471,0.538,565,436,176,182,1141,1824,1708,2409,66,52,1971,80,320,275,798,180,796,334,153,155,3184,2239,2035,1205
2,Byron Scott,1073,30152.0,5918,12268,0.482,775.0,2093.0,0.37,2486,2985,0.833,677.0,2310.0,2987.0,2729,1224.0,276.0,1597.0,2051,15097,1.709,0.766,0.514,0.556,106,163,140,155,904,265,272,495,264,306,571,647,460,628,290,91,569,246,394,156,1068,751,908,788
78398,Dick Van Arsdale,921,31771.0,5413,11661,0.464,,,,4253,5385,0.79,188.0,476.0,3807.0,3060,264.0,44.0,,2575,15079,,,0.464,0.537,239,131,185,180,1289,3711,3711,3711,71,73,1167,1580,1638,451,230,1111,1749,3813,181,157,3813,3813,2217,1246
949,Shareef Abdur-Rahim,830,28883.0,5434,11515,0.472,154.0,519.0,0.297,4006,4943,0.81,1869.0,4370.0,6239.0,2109,820.0,638.0,2136.0,2324,15028,0.987,0.384,0.479,0.549,393,192,180,188,1090,863,829,1623,80,89,830,132,134,173,434,291,214,112,275,158,2411,2674,1845,937
77615,Mike Mitchell,759,24537.0,6371,12912,0.493,19.0,88.0,0.216,2255,2894,0.779,1539.0,2707.0,4246.0,1010,530.0,400.0,1300.0,2012,15016,0.777,0.408,0.494,0.529,526,324,106,131,732,1600,1522,2209,325,328,1338,209,360,378,935,599,371,380,424,159,2804,2554,1419,1501
2210,Richard Jefferson,1181,34299.0,5150,11102,0.464,1042.0,2769.0,0.376,3562,4639,0.768,917.0,3803.0,4720.0,2412,787.0,347.0,1768.0,2637,14904,1.364,0.445,0.511,0.567,54,92,209,213,1291,152,161,397,112,106,1559,475,186,311,358,315,442,181,155,160,1610,2315,984,601
229,James Edwards,1168,28356.0,5802,11724,0.495,1.0,21.0,0.048,3257,4666,0.698,1804.0,4200.0,6004.0,1499,420.0,867.0,1931.0,4042,14862,0.776,0.218,0.495,0.539,59,212,147,174,713,2498,2150,2745,143,105,2775,145,149,192,666,777,138,142,12,161,2806,3351,1400,1177
101145,Monta Ellis,833,29011.0,5723,12688,0.451,737.0,2349.0,0.314,2675,3463,0.772,520.0,2354.0,2874.0,3856,1409.0,281.0,2246.0,1950,14858,1.717,0.627,0.48,0.523,383,186,155,134,1648,279,226,1431,225,230,1466,847,444,653,142,62,560,96,459,162,1055,1248,1797,1682
1710,Mike Bibby,1001,33959.0,5410,12412,0.436,1517.0,3999.0,0.379,2361,2943,0.802,529.0,2574.0,3103.0,5517,1172.0,149.0,2134.0,1931,14698,2.585,0.549,0.497,0.536,149,96,186,151,2119,53,56,365,297,317,948,836,390,601,54,105,967,113,474,163,308,1661,1357,1288
76902,Richie Guerin,848,27449.0,5174,12451,0.416,,,,4328,5549,0.78,,,4278.0,4211,,,,2769,14676,,,0.416,0.493,357,234,206,149,2716,3711,3711,3711,65,68,1322,4015,4015,372,111,4015,4015,3813,124,164,3813,3813,3286,2534
1626157,Karl-Anthony Towns,636,21659.0,5379,10272,0.524,1105.0,2758.0,0.401,2800,3341,0.838,1779.0,5249.0,7028.0,2007,514.0,767.0,1715.0,2167,14663,1.17,0.3,0.577,0.624,795,444,191,264,356,129,164,184,204,252,499,152,77,118,466,624,162,203,340,165,1963,3089,224,137
77097,Dan Issel,718,22342.0,5424,10711,0.506,19.0,75.0,0.253,3792,4756,0.797,1686.0,4021.0,5707.0,1804,698.0,396.0,1281.0,2022,14659,1.27,0.474,0.507,0.572,615,411,182,239,506,1600,1597,1942,91,99,1048,174,160,217,532,392,377,390,419,166,1770,2157,1055,508
2202,Jason Richardson,857,29243.0,5558,12681,0.438,1608.0,4344.0,0.37,1920,2714,0.707,1033.0,3212.0,4245.0,2284,995.0,367.0,1503.0,1963,14644,1.52,0.662,0.502,0.528,341,182,171,136,2043,40,42,498,416,369,2615,400,270,380,379,186,410,294,454,167,1350,1106,1189,1546
78532,Jamaal Wilkes,828,27275.0,6226,12471,0.499,7.0,52.0,0.135,2185,2878,0.759,1627.0,3490.0,5117.0,2050,1049.0,262.0,1211.0,2296,14644,1.23,0.589,0.5,0.533,398,239,114,147,654,1968,1751,2570,345,334,1722,187,226,272,457,160,602,422,281,167,1869,1425,1301,1377
201143,Al Horford,1133,35774.0,6036,11845,0.51,961.0,2552.0,0.377,1599,2098,0.762,2160.0,6742.0,8902.0,3616,864.0,1296.0,1565.0,2411,14632,2.311,0.552,0.55,0.573,72,75,131,170,468,185,194,393,516,526,1662,79,39,59,162,266,52,266,243,169,474,1645,394,502
